9.213, -1.0, 0.0, 257.0, 3.78, 5.35, -126.0
9.233, -1.0, 0.0, 257.0, 3.77, 5.35, -126.04
9.255, -1.0, 0.0, 257.0, 3.77, 5.36, -126.08
9.273, 0.0, 0.0, 257.0, 3.76, 5.36, -126.11
9.293, 0.0, 0.0, 256.0, 3.76, 5.33, -126.13
9.313, -1.0, 0.0, 257.0, 3.75, 5.31, -126.16
9.333, 0.0, 0.0, 257.0, 3.75, 5.31, -126.19
9.353, -1.0, 0.0, 257.0, 3.74, 5.29, -126.21
9.375, 0.0, 0.0, 256.0, 3.74, 5.3, -126.24
9.393, 0.0, 0.0, 256.0, 3.73, 5.28, -126.27
9.413, 0.0, 0.0, 256.0, 3.73, 5.26, -126.29
9.434, -1.0, 0.0, 257.0, 3.72, 5.24, -126.32
9.453, 0.0, 0.0, 256.0, 3.72, 5.25, -126.35
9.474, -1.0, 0.0, 257.0, 3.72, 5.23, -126.38
9.495, -1.0, 0.0, 256.0, 3.71, 5.23, -126.41
9.513, 0.0, 0.0, 257.0, 3.71, 5.24, -126.43
9.533, -1.0, 0.0, 256.0, 3.71, 5.22, -126.46
9.553, -1.0, 0.0, 257.0, 3.7, 5.23, -126.48
9.573, 0.0, 0.0, 257.0, 3.7, 5.23, -126.51
9.593, -1.0, 0.0, 257.0, 3.69, 5.21, -126.54
9.615, -1.0, 0.0, 257.0, 3.69, 5.21, -126.56
9.633, 0.0, 0.0, 256.0, 3.69, 5.22, -126.58
9.653, 0.0, 0.0, 256.0, 3.68, 5.2, -126.6
9.673, -1.0, 0.0, 257.0, 3.68, 5.18, -126.62
9.693, 0.0, 0.0, 258.0, 3.68, 5.19, -126.63
9.713, 0.0, 0.0, 256.0, 3.68, 5.17, -126.65
9.735, -1.0, 0.0, 257.0, 3.67, 5.15, -126.66
9.753, 0.0, 1.0, 257.0, 3.67, 5.16, -126.67
9.774, 0.0, 0.0, 257.0, 3.69, 5.14, -126.68
9.793, -1.0, 0.0, 257.0, 3.68, 5.13, -126.7
9.814, 0.0, 0.0, 256.0, 3.68, 5.14, -126.71
9.833, 0.0, 0.0, 256.0, 3.67, 5.12, -126.72
9.856, 0.0, 0.0, 256.0, 3.66, 5.11, -126.73
9.873, 0.0, 0.0, 257.0, 3.66, 5.09, -126.74
9.893, -1.0, 0.0, 257.0, 3.65, 5.08, -126.74
9.913, -1.0, 0.0, 257.0, 3.65, 5.09, -126.75
9.933, 0.0, 0.0, 256.0, 3.65, 5.1, -126.76
